name,style,ingredients,cook_time,difficulty,suitable_time,suitable_weather,suitable_season,source_recipe_id,source_url,source_category,source_main_taste,source_main_season,source_review_count,source_avg_rating,source_scrap_count
양배추 참치덮밥 /Cabbage tuna bowl of rice,한식,"참치캔,양배추,양파,대파,식용유,밥,고춧가루,고추장,올리고당",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6930961,https://www.10000recipe.com/recipe/6930961,밥/죽/떡,,,249,,
부타동 : 일본식 돼지고기 덮밥 간단한 점심 메뉴로 굿!,한식,"대패삼겹살,양파,달걀노른자,설탕,간장,맛술,마늘",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6902207,https://www.10000recipe.com/recipe/6902207,밥/죽/떡,,,248,,
간단하지만 중독성있게맛있는 간장파스타,양식,"파스타면원동전만큼,양파,베이컨,마늘,청양고추,올리브유또는식용유,간장,참기름,설탕",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6834113,https://www.10000recipe.com/recipe/6834113,면/만두,,,243,,
외국 불로그에서도 대박난 특별한 맛의 중국요리 동파육.,한식,"통삼겹살,붉은양파,파채,참기름,소금,물,간장,설탕,꿀",90,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6867023,https://www.10000recipe.com/recipe/6867023,메인반찬,,,243,,
밀푀유나베,한식,"한우소고기불고기,알배추,깻잎,청경채,백만송이버섯,팽이버섯,표고버섯,물,멸치,다시마,무,건새우,간장,식초,맛술,매실청,설탕,다진양파",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6836663,https://www.10000recipe.com/recipe/6836663,국/탕,,,240,,
백종원 양파덮밥 간단하고 맛있는 한그릇요리,한식,"양파작은것,계란,쪽파or대파,밥,물,설탕,맛술,간장",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6888303,https://www.10000recipe.com/recipe/6888303,밥/죽/떡,,,237,,
단짠단짠의 대패덮밥,한식,"대패삼겹살,대파,설탕,맛간장OR진간장",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6878340,https://www.10000recipe.com/recipe/6878340,밥/죽/떡,,,235,,
떡꼬치 만들기,한식,"고추장,케찹,간장,설탕,올리고당,마늘,통깨,떡볶이떡",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6854292,https://www.10000recipe.com/recipe/6854292,밥/죽/떡,,,234,,
특제소스로 만든 가지탕수 아이도 잘 먹어요!,한식,"가지,양파,노란파프리카,빨간파프리카,케첩,설탕,올리고당,식초,참기름,통깨,물",30,보통,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6874866,https://www.10000recipe.com/recipe/6874866,메인반찬,,,227,,
백종원 돈가스덮밥. 양파듬뿍올려 먹는 가츠동.,한식,"돈가스,양파,계란,쪽파or대파,밥,간장,맛술,설탕,물",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6879242,https://www.10000recipe.com/recipe/6879242,밥/죽/떡,,,227,,
간단하게~ 양송이 버섯 덮밥,한식,"양송이버섯,잔파,마늘,물,간장,설탕,후춧가루,참기름,소금,통깨,전분",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6883228,https://www.10000recipe.com/recipe/6883228,밥/죽/떡,,,227,,
초간단 순두부찌개 간단하지만 깊은맛이 나는 순두부찌개 만드는법!! (야매순두부찌개),한식,"순두부,고추참치,마늘,참기름,고춧가루,간장,대파,계란,뚝배기,조리용나이프",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6891575,https://www.10000recipe.com/recipe/6891575,찌개,,,227,,
완전맛있는 차돌박이찜! 미소된장마요소스도 함께~,한식,"차돌박이,깻잎,팽이버섯,숙주나물,미소된장,마요네즈,올리고당,마늘,고춧가루,청양고추다진것,물",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6881099,https://www.10000recipe.com/recipe/6881099,메인반찬,,,226,,
6.1.4.6.의 맞춤의 맛있고 시원한 오이냉국~~,한식,"오이,물,소금,설탕,식초,깨소금",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6853815,https://www.10000recipe.com/recipe/6853815,국/탕,,,224,,
맵지 않고 부드러운 아이들 반찬 '간장진미채볶음'초간단 레시피,한식,"진미채,마요네즈,간장,설탕,올리고당,마늘,참기름,통깨",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6900147,https://www.10000recipe.com/recipe/6900147,,,,224,,
【10분안에 근사한 메인메뉴】새콤달콤 골뱅이무침 만들기~,한식,"골뱅이g,오이,양배추채,당근,양파,고추장,고춧가루,간장,설탕,식초,마늘,참기름",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6882181,https://www.10000recipe.com/recipe/6882181,메인반찬,,,223,,
"[간단 자취요리] 정말 쉬운 비빔만두 만들기! 간식, 술안주로도 굿!",한식,"냉동만두,깻잎,상추,양배추,고추장,식초,설탕,마늘,참기름",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6862948,https://www.10000recipe.com/recipe/6862948,면/만두,,,221,,
백종원 감자짜글이찌개 스팸과 환상궁합,한식,"스팸,감자,양파,홍고추,청양고추,대파,고춧가루,고추장,된장,간장,설탕,마늘,물",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6886747,https://www.10000recipe.com/recipe/6886747,찌개,,,221,,
정말 맛있는 우삼겹 덮밥 규동 레시피! 간단한 한끼로 딱입니다.,한식,"우삼겹,양파,설탕,맛술,올리고당,간장,마늘",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6966065,https://www.10000recipe.com/recipe/6966065,밥/죽/떡,,,221,,
삼겹살김치두루치기,한식,"삼겹살,김치,양파,청양고추,깨,고추장,마늘,고춧가루,설탕,참기름",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6832042,https://www.10000recipe.com/recipe/6832042,메인반찬,,,220,,
포슬포슬 따끈한 감자계란국,한식,"감자,계란,멸치,다시마육수용,물,대파,간장,소금,후추,청양고추,참기름,마늘",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6881229,https://www.10000recipe.com/recipe/6881229,국/탕,,,220,,
국물떡볶이 - 학교 앞 분식집 떡볶이 자작한 국물,한식,"떡볶이떡,어묵,물,양파큰것,대파,고추장,식용유,고춧가루,설탕,마늘,올리고당,간장,후춧가루",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6863549,https://www.10000recipe.com/recipe/6863549,밥/죽/떡,,,218,,
토마토스파게티 - 국물자작자작한 스파게티,한식,"스파게티면,해물믹스,양파,청양고추,베이컨,물,통후추,고춧가루,마늘,올리브유,청주,올리고당",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6886058,https://www.10000recipe.com/recipe/6886058,면/만두,,,217,,
밭솥으로 만드는 초간단 약밥,한식,"찹쌀,깐밤,건대추,건포도,잣또는견과류,물,흑설탕,간장,꿀,계피가루,참기름,소금",30,보통,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6877436,https://www.10000recipe.com/recipe/6877436,밥/죽/떡,,,216,,
닭가슴살 갈비구이,한식,"닭가슴살,대파,간장,설탕,참기름,마늘,꿀",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6854799,https://www.10000recipe.com/recipe/6854799,메인반찬,,,215,,
닭볶음탕 황금레시피! 바로이맛이지~(간장닭볶음탕),한식,"닭,미림,당면,양파,대파,감자,당근,간장,올리고당,설탕,마늘,물",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6872153,https://www.10000recipe.com/recipe/6872153,국/탕,,,215,,
새우요리 갈릭마요새우~ 요거 완전 맛있지~,한식,"냉동새우,마요네즈,마늘,설탕,후추,소금",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6872474,https://www.10000recipe.com/recipe/6872474,메인반찬,,,212,,
간단하지만 소스까지 맛있는 찹스테이크 만들기,양식,"소고기스테이크,피망,양파,마늘,소금,후추,버터,케찹,올리고당",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6907592,https://www.10000recipe.com/recipe/6907592,메인반찬,,,212,,
칼국수 황금레시피,한식,"멸치다시마육수,계란,대파,마늘,간장,멸치액젓,소금,후춧가루,김가루,고춧가루,간깨",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6883666,https://www.10000recipe.com/recipe/6883666,면/만두,,,210,,
[간단 자취요리] 육수 없이! 시판 양념장 없이! 초간단 순두부찌개 만들기,한식,"순두부,양파,대파,물,간장,고춧가루,설탕,해물믹스,청양고추",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6877989,https://www.10000recipe.com/recipe/6877989,찌개,,,209,,
【교촌치킨 따라잡기】,한식,"닭봉,전분가루,소금,후춧가루,맛술,간장,설탕,물엿,마늘,물",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6873941,https://www.10000recipe.com/recipe/6873941,메인반찬,,,208,,
스팸 양파덮밥/스팸 돈부리,한식,"양파,스팸,계란,마늘,파,참깨,간장,설탕,맛술,물",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6891556,https://www.10000recipe.com/recipe/6891556,밥/죽/떡,,,208,,
닭볶음탕,한식,"닭닭볶음용,감자,양파,당근,대파,고추장,고춧가루,간장,물엿,맛술,마늘,설탕,후추",60,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6831764,https://www.10000recipe.com/recipe/6831764,국/탕,,,207,,
"시래기들깨된장국 만드는 법, 맛있고 구수한 들깨 시래기 된장국",한식,"삶은시래기,된장,고추장,간장,마늘,채썬양파,대파,설탕,후추,풋고추,들깨가루,들기름,쌀뜨물,고추,고춧가루,술",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6907524,https://www.10000recipe.com/recipe/6907524,국/탕,,,206,,
자박자박 국물 넉넉한 오징어볶음 만들기,한식,"오징어두마리,양파,대파,식용유,물,고추장,청양고춧가루,고춧가루,간장,설탕,물엿,마늘,맛술,후추,참기름,통깨",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6935097,https://www.10000recipe.com/recipe/6935097,메인반찬,,,206,,
백종원 닭갈비: 매콤달달하고 닭가슴살로 만든 닭갈비♥,한식,"닭가슴살,양배추,양파,고구마,깻잎,떡볶이떡,대파,고추장,고춧가루,간장,설탕,참기름,마늘,맛술또는소주,후춧가루,소금,물",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6885843,https://www.10000recipe.com/recipe/6885843,메인반찬,,,204,,
소시지 간장떡볶이 - 떡국떡 간장 떡볶이,한식,"떡국떡,소시지조금통통하고커요,양파,대파,간장,맛술,마늘,올리고당,참기름,물,후춧가루",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6907500,https://www.10000recipe.com/recipe/6907500,밥/죽/떡,,,203,,
나시고랭 :)숙주로 간단한 나시고랭 볶음밥,한식,"마늘,올리브유,숙주,봉지,밥,계란,대파,칵테일새우,간장,맛술,후추,설탕",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6907712,https://www.10000recipe.com/recipe/6907712,밥/죽/떡,,,203,,
차돌된장찌개,한식,"차돌박이,양파,애호박센티,두부,버섯,대파,된장,고춧가루,맛술,멸치가루,마늘,청주,조리용나이프,뚝배기",30,보통,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",4081528,https://www.10000recipe.com/recipe/4081528,찌개,,,202,,
♥[신혼밥상] 10분 반찬! 메추리알조림,한식,"메추리알,스팸,청양고추,올리고당,마늘,참기름,통깨,간장,설탕,맛술,물",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6916408,https://www.10000recipe.com/recipe/6916408,,,,201,,
참치 고추장찌개 하나면 한그릇 뚝딱이죠,한식,"참치g,양파,감자작은것기준,대파,청양고추,홍고추,두부,물,고추장,설탕,마늘,간장,맛술",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6837933,https://www.10000recipe.com/recipe/6837933,찌개,,,196,,
[반찬] 숙주새우달걀볶음,한식,"숙주,계란,새우,양파,청양고추,대파,간장,마늘,참기름,후추,통깨,청주,소금",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6847884,https://www.10000recipe.com/recipe/6847884,,,,193,,
신전보다 맛있는 스팸마요 덮밥,한식,"스팸,계란,마요네즈,김,간장,물,설탕",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6929691,https://www.10000recipe.com/recipe/6929691,밥/죽/떡,,,191,,
참치김치찌개 백종원 황금레시피 꿀팁,한식,"김치,참치작은캔,두부,마늘,청양고추,양파,대파,참기름,설탕,고춧가루,간장,물",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6915971,https://www.10000recipe.com/recipe/6915971,찌개,,,190,,
백종원 새마을식당 7분김치찌개 만드는 법,한식,"포기,쌀뜨물,된장,청양고추,마늘,고춧가루,대파,간장,새우젓,조리용나이프,대접",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6872490,https://www.10000recipe.com/recipe/6872490,찌개,,,188,,
돼지고기마늘조림 # 밥위에 쓱쓱,한식,"돼지고기앞다리살,마늘,청주,생강가루,허브소금,깨,간장,설탕,올리고당,맛술,참기름,물",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6843348,https://www.10000recipe.com/recipe/6843348,메인반찬,,,187,,
두부고기 맛이 나는 두부볶음~~,한식,"단단한두부,마늘,물,고추장평평하게깎아서계량,간장,올리고당,참기름,깨",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6837437,https://www.10000recipe.com/recipe/6837437,,,,186,,
단짠단짠 간장등갈비 ~,한식,"돼지등갈비,양파,대파흰부분cm정도,맛술,간장,올리고당,설탕,마늘,물",90,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6874500,https://www.10000recipe.com/recipe/6874500,메인반찬,,,185,,
"sns 마요네즈 마늘빵, 에어프라이어 마늘빵 만들기, 트위터 마늘빵, 식빵요리",한식,"식빵,마요네즈,설탕,마늘,소금",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6924053,https://www.10000recipe.com/recipe/6924053,,,,185,,
훈제오리 부추무침 만들기,한식,"훈제오리,부추,단,양파,마늘편으로썬,간장,설탕,식초,고춧가루,마늘,참기름",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6829476,https://www.10000recipe.com/recipe/6829476,메인반찬,,,184,,
"멸치 육수만 준비 되면 라면보다 끓이기 쉬워요~ 떡국, 떡국끓이기",한식,"떡국떡,멸치육수,대파,간장,계란,깨가루,참기름,김가루",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6862543,https://www.10000recipe.com/recipe/6862543,국/탕,,,183,,
<전문점 꽃게탕 > 30분안에 간단하게 만들기,한식,"꽃게,양파,다시마,물,무,된장,고추장,마늘,고춧가루,맛술,새우가루",30,보통,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6837278,https://www.10000recipe.com/recipe/6837278,국/탕,,,182,,
까르보나라 떡볶이,한식,"떡볶이떡,양파,베이컨,브로컬리,계란노른자,마늘,우유,허브솔트,슬라이스치즈",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6834570,https://www.10000recipe.com/recipe/6834570,밥/죽/떡,,,181,,
야채참치죽,한식,"당근,애호박,참치,물,밥,김가루,간장,참기름",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6828882,https://www.10000recipe.com/recipe/6828882,밥/죽/떡,,,180,,
"황태 콩나물 해장국, 황태해장국 사골국처럼 뽀얗게 내는법.",한식,"물,조각다시마,황태채,콩나물,대파,뿌리,청양고추,계란,들기름,간장,맛술,마늘,소금,후추",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6858916,https://www.10000recipe.com/recipe/6858916,국/탕,,,179,,
감자어묵국 보들보들하게 즐기는 간단국요리,한식,"감자,양파,어묵,대파,멸치육수,간장,마늘,고춧가루,소금,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6914749,https://www.10000recipe.com/recipe/6914749,국/탕,,,178,,
대박 맛집 김치찌개,한식,"김치,포기,포도씨유,깍두기국물,대파,두부,물,참치,설탕,고춧가루,마늘,멸치육수,조리용나이프",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",3686217,https://www.10000recipe.com/recipe/3686217,찌개,,,177,,
백선생 감자 짜글이 따라해보기,한식,"감자,양파,스팸,대파,청양고추,고춧가루,고추장,된장,간장,설탕,마늘",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6881701,https://www.10000recipe.com/recipe/6881701,찌개,,,177,,
쌀쌀한 날 국물요리 :: 경상도식 얼큰 소고기무국,한식,"양지,무,대파,느타리버섯,콩나물,고춧가루,마늘,간장,멸치액젓,참기름,소금,멸치육수",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6899099,https://www.10000recipe.com/recipe/6899099,국/탕,,,177,,
간단하게 삽겹살로 만든 차슈덮밥,한식,"삼겹살g,후추,공기밥,물,간장,설탕,맛술,양파,대파cm,통마늘,편생강,다진쪽파",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6856943,https://www.10000recipe.com/recipe/6856943,밥/죽/떡,,,176,,
표고버섯달걀죽 - 아침식사로 좋으네 달걀죽,한식,"표고버섯,계란,밥,멸치육수,참기름,간장,소금",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6857631,https://www.10000recipe.com/recipe/6857631,밥/죽/떡,,,175,,
